product_id,product_vendor,product_name,availability,size,colours,cost,category,sub_category,user_id,quantity_ordered,payment_details,delivery_address,order_status,date,month
1503,2,Formals Beige,19,Large,Beige,720.55,Kids,Formals,423,4,netbanking,Himachal Pradesh,Returned,30,January
1504,22,Western ForestGreen,30,Large,ForestGreen,959.1,Women,Western,334,2,netbanking,Chhattisgarh,Cancelled,11,October
1505,13,T-Shirts BlueViolet,87,Medium,BlueViolet,228.07,Men,T-Shirts,363,4,netbanking,Arunachal Pradesh,Returned,27,January
1506,30,T-Shirts OldLace,92,Medium,OldLace,331.65,Men,T-Shirts,1200,3,cashondelivery,Telangana,Delivered,20,September
1507,24,T-Shirts Lime,92,Small,Lime,56.02,Men,T-Shirts,942,2,cashondelivery,Andhra Pradesh,Returned,1,October
1508,29,Trousers Chartreuse,23,Small,Chartreuse,324.41,Men,Trousers,891,1,UPI,Assam,Delivered,10,April
1509,5,Casuals Maroon,24,Large,Maroon,742.52,Kids,Casuals,134,2,netbanking,Maharashtra,Delivered,6,October
1510,26,Trousers Azure,3,Small,Azure,208.28,Men,Trousers,1250,4,netbanking,Andhra Pradesh,Returned,28,December
1511,17,Western Coral,79,Large,Coral,256.08,Women,Western,799,3,netbanking,Goa,Cancelled,2,August
1512,27,Western Beige,55,Small,Beige,534.74,Women,Western,1118,1,UPI,West Bengal,Delivered,3,October
1513,7,Trousers Orchid,47,Small,Orchid,95.03,Kids,Trousers,1197,1,netbanking,Uttarakhand,Returned,7,February
1514,22,Tops Brown,83,Small,Brown,403.91,Women,Tops,1075,1,netbanking,Manipur,Returned,2,October
1515,19,T-Shirts DarkGoldenRod,97,Small,DarkGoldenRod,589.65,Women,T-Shirts,871,4,UPI,Madhya Pradesh,Returned,22,April
1516,8,Casuals DarkMagenta,84,Small,DarkMagenta,211.93,Kids,Casuals,867,3,netbanking,Odisha,Delivered,8,March
1517,13,Tops DarkSalmon,100,Large,DarkSalmon,157.87,Men,Tops,897,3,UPI,Meghalaya,Delivered,1,June
1518,22,Casuals Brown,18,Medium,Brown,713.47,Women,Casuals,962,3,netbanking,Kerala,Cancelled,3,March
1519,15,Western LightGoldenRodYellow,92,Large,LightGoldenRodYellow,815.73,Men,Western,945,3,UPI,Tripura,Delivered,21,October
1520,6,Tops Snow,27,Medium,Snow,746.7,Women,Tops,1400,2,UPI,Uttar Pradesh,Returned,1,December
1521,10,Pants LightGray,71,Large,LightGray,251.34,Kids,Pants,94,2,UPI,Odisha,Delivered,20,April
1522,27,Ethnic Plum,35,Medium,Plum,815.58,Men,Ethnic,424,3,UPI,Haryana,Delivered,26,May
1523,21,T-Shirts Plum,72,Small,Plum,899.44,Men,T-Shirts,1155,4,UPI,Andhra Pradesh,Cancelled,5,July
1524,30,Jeans MediumAquaMarine,16,Large,MediumAquaMarine,368.78,Women,Jeans,42,2,UPI,Mizoram,Delivered,26,March
1525,21,Trousers LightBlue,55,Large,LightBlue,741.31,Men,Trousers,1311,4,cashondelivery,Jharkhand,Delivered,5,February
1526,19,Pants PowderBlue,7,Large,PowderBlue,191.55,Men,Pants,612,1,cashondelivery,Punjab,Cancelled,17,May
1527,25,Jeans Tan,32,Small,Tan,547.43,Kids,Jeans,717,4,UPI,Nagaland,Cancelled,24,September
1528,14,Saree YellowGreen,83,Small,YellowGreen,364.73,Men,Saree,716,1,cashondelivery,Telangana,Delivered,16,April
1529,15,T-Shirts LawnGreen,64,Medium,LawnGreen,880.33,Men,T-Shirts,1387,2,cashondelivery,Tripura,Delivered,10,July
1530,17,Tops SteelBlue,48,Small,SteelBlue,106.39,Men,Tops,227,1,UPI,Uttarakhand,Returned,19,November
1531,3,Pants Sienna,62,Small,Sienna,894.91,Men,Pants,800,4,netbanking,Tamil Nadu,Cancelled,21,October
1532,15,Ethnic DarkGreen,19,Small,DarkGreen,548.92,Women,Ethnic,542,3,cashondelivery,Bihar,Returned,27,July
1533,6,Jeans Black,51,Large,Black,215.82,Men,Jeans,1128,1,UPI,Meghalaya,Cancelled,2,February
1534,7,Tops SpringGreen,89,Small,SpringGreen,406.65,Women,Tops,802,1,UPI,Rajasthan,Returned,3,September
1535,11,Pants DimGray,76,Medium,DimGray,400.01,Kids,Pants,234,4,UPI,Uttarakhand,Cancelled,17,February
1536,28,T-Shirts Chocolate,69,Large,Chocolate,733.56,Kids,T-Shirts,225,2,UPI,Maharashtra,Returned,2,December
1537,22,Pants Chocolate,46,Medium,Chocolate,926.28,Women,Pants,967,4,UPI,Kerala,Delivered,5,July
1538,20,Ethnic MediumOrchid,57,Large,MediumOrchid,560.66,Women,Ethnic,1159,3,UPI,Arunachal Pradesh,Cancelled,22,November
1539,16,Shirts LightSlateGray,58,Small,LightSlateGray,789.8,Women,Shirts,809,1,netbanking,Jharkhand,Returned,3,January
1540,5,Pants Black,88,Large,Black,18.2,Women,Pants,1222,3,cashondelivery,Rajasthan,Delivered,25,October
1541,28,Casuals Red,66,Large,Red,839.82,Kids,Casuals,1491,1,UPI,Gujarat,Returned,11,October
1542,23,T-Shirts Teal,100,Small,Teal,834.14,Kids,T-Shirts,1403,4,UPI,Nagaland,Delivered,17,May
1543,24,Saree Maroon,7,Small,Maroon,801.25,Women,Saree,523,2,netbanking,Punjab,Returned,28,November
1544,2,Saree SkyBlue,23,Large,SkyBlue,492.64,Women,Saree,397,1,cashondelivery,Meghalaya,Returned,2,September
1545,2,Western AntiqueWhite,1,Medium,AntiqueWhite,755.08,Kids,Western,1235,4,cashondelivery,Uttar Pradesh,Delivered,20,July
1546,8,Shirts MintCream,34,Medium,MintCream,977.52,Men,Shirts,272,1,netbanking,Haryana,Delivered,21,October
1547,20,Trousers DarkKhaki,60,Small,DarkKhaki,170.75,Kids,Trousers,744,2,cashondelivery,Bihar,Delivered,23,October
1548,13,Casuals OrangeRed,69,Small,OrangeRed,721.63,Kids,Casuals,945,1,UPI,Telangana,Returned,30,May
1549,14,Shirts Gray,57,Medium,Gray,482.71,Kids,Shirts,460,2,UPI,Telangana,Cancelled,8,October
1550,20,Casuals BurlyWood,33,Large,BurlyWood,537.87,Women,Casuals,471,3,UPI,Nagaland,Returned,17,August
1551,10,Ethnic Teal,88,Large,Teal,106.64,Women,Ethnic,860,1,UPI,Andhra Pradesh,Cancelled,7,September
1552,19,Casuals Cornsilk,83,Large,Cornsilk,595.31,Kids,Casuals,54,2,netbanking,Uttar Pradesh,Cancelled,6,December
1553,21,Jeans Thistle,29,Small,Thistle,311.4,Women,Jeans,1471,4,netbanking,Bihar,Cancelled,13,July
1554,10,Western Magenta,74,Medium,Magenta,620.79,Kids,Western,1081,2,UPI,Uttar Pradesh,Returned,21,June
1555,4,Ethnic Olive,19,Large,Olive,832.22,Men,Ethnic,435,1,UPI,Madhya Pradesh,Returned,7,August
1556,1,Ethnic DarkKhaki,66,Small,DarkKhaki,531.76,Women,Ethnic,1025,2,cashondelivery,Arunachal Pradesh,Delivered,10,March
1557,19,Western MintCream,48,Small,MintCream,45.91,Men,Western,1118,1,UPI,Maharashtra,Delivered,3,June
1558,26,T-Shirts Turquoise,5,Large,Turquoise,956.26,Women,T-Shirts,516,1,UPI,Assam,Returned,27,January
1559,19,Jeans SandyBrown,30,Small,SandyBrown,922.57,Kids,Jeans,463,4,cashondelivery,Rajasthan,Delivered,24,March
1560,7,Saree LightGreen,24,Small,LightGreen,448.09,Kids,Saree,1096,1,UPI,Karnataka,Delivered,23,April
1561,11,Casuals MediumTurquoise,64,Large,MediumTurquoise,105.28,Women,Casuals,1060,2,netbanking,Arunachal Pradesh,Returned,14,November
1562,21,Tops PowderBlue,73,Medium,PowderBlue,575.26,Men,Tops,127,1,cashondelivery,Arunachal Pradesh,Delivered,23,June
1563,12,Pants PapayaWhip,14,Large,PapayaWhip,163.85,Women,Pants,1296,1,UPI,Karnataka,Cancelled,9,April
1564,23,Saree LightSalmon,70,Medium,LightSalmon,920.06,Women,Saree,761,4,UPI,Meghalaya,Returned,18,September
1565,12,Formals MediumTurquoise,76,Small,MediumTurquoise,366.11,Women,Formals,1416,1,cashondelivery,Odisha,Returned,16,December
1566,7,Pants Aqua,85,Small,Aqua,45.55,Men,Pants,861,4,cashondelivery,Haryana,Cancelled,2,March
1567,7,Ethnic SaddleBrown,18,Medium,SaddleBrown,611.06,Men,Ethnic,334,4,cashondelivery,Uttarakhand,Delivered,24,May
1568,5,Ethnic GreenYellow,86,Large,GreenYellow,479.13,Women,Ethnic,1233,1,UPI,Arunachal Pradesh,Returned,27,August
1569,7,Tops Indigo,88,Medium,Indigo,929.35,Women,Tops,1305,3,cashondelivery,Bihar,Delivered,14,January
1570,14,Casuals DarkGray,24,Medium,DarkGray,117.75,Kids,Casuals,665,1,netbanking,Jharkhand,Delivered,22,July
1571,6,Shirts PowderBlue,24,Small,PowderBlue,833.69,Kids,Shirts,323,2,UPI,Uttar Pradesh,Delivered,23,June
1572,13,Ethnic MediumSlateBlue,52,Medium,MediumSlateBlue,310.61,Women,Ethnic,1033,1,cashondelivery,Madhya Pradesh,Delivered,27,May
1573,16,Ethnic Indigo,90,Large,Indigo,540.98,Men,Ethnic,176,4,UPI,Kerala,Returned,12,February
1574,14,Shirts Purple,85,Small,Purple,668.39,Kids,Shirts,978,4,UPI,Odisha,Cancelled,13,September
1575,11,T-Shirts WhiteSmoke,91,Small,WhiteSmoke,271.42,Men,T-Shirts,1462,1,UPI,Odisha,Cancelled,24,August
1576,16,Western BlueViolet,62,Small,BlueViolet,489.24,Kids,Western,1176,2,UPI,Tripura,Returned,25,October
1577,9,Western Orchid,13,Medium,Orchid,992.72,Men,Western,926,1,cashondelivery,Andhra Pradesh,Returned,23,July
1578,11,Trousers Black,86,Large,Black,54.52,Kids,Trousers,1324,4,cashondelivery,Nagaland,Delivered,26,February
1579,4,Formals PeachPuff,15,Medium,PeachPuff,944.76,Kids,Formals,479,1,UPI,Manipur,Cancelled,7,June
1580,28,Ethnic LimeGreen,55,Large,LimeGreen,944.73,Men,Ethnic,351,3,cashondelivery,Tripura,Returned,28,August
1581,18,Saree DeepPink,68,Small,DeepPink,270.05,Men,Saree,1302,4,netbanking,Tripura,Delivered,7,August
1582,29,Western GreenYellow,16,Medium,GreenYellow,869.88,Kids,Western,272,3,cashondelivery,Sikkim,Delivered,27,January
1583,12,Shirts Teal,51,Large,Teal,587.33,Women,Shirts,459,4,cashondelivery,Manipur,Returned,4,August
1584,27,Formals PaleVioletRed,5,Small,PaleVioletRed,663.84,Men,Formals,499,3,netbanking,Meghalaya,Cancelled,26,September
1585,11,Tops DarkOliveGreen,80,Medium,DarkOliveGreen,240.29,Kids,Tops,1106,1,UPI,Haryana,Delivered,21,May
1586,18,Ethnic HoneyDew,3,Large,HoneyDew,501.25,Women,Ethnic,1116,1,cashondelivery,Uttarakhand,Cancelled,29,November
1587,12,T-Shirts Coral,52,Small,Coral,358.87,Women,T-Shirts,1383,2,netbanking,Bihar,Cancelled,18,October
1588,21,Pants Brown,2,Small,Brown,26.18,Women,Pants,996,1,cashondelivery,Bihar,Returned,7,October
1589,11,Jeans SpringGreen,85,Medium,SpringGreen,610.87,Kids,Jeans,155,4,netbanking,Meghalaya,Returned,26,May
1590,2,T-Shirts Lime,3,Large,Lime,868.96,Kids,T-Shirts,853,4,netbanking,Punjab,Delivered,18,March
1591,24,Casuals LightSteelBlue,97,Medium,LightSteelBlue,753.27,Kids,Casuals,620,2,netbanking,Uttarakhand,Returned,10,September
1592,12,Pants Lime,11,Large,Lime,46.34,Kids,Pants,285,1,netbanking,Tamil Nadu,Cancelled,27,June
1593,29,Jeans LightSkyBlue,86,Large,LightSkyBlue,750.18,Kids,Jeans,782,2,netbanking,West Bengal,Delivered,4,September
1594,15,Trousers SeaShell,1,Medium,SeaShell,224.79,Men,Trousers,875,1,netbanking,Tamil Nadu,Returned,20,October
1595,2,Formals MediumSlateBlue,68,Small,MediumSlateBlue,175.68,Men,Formals,1480,1,netbanking,Tripura,Returned,10,January
1596,30,T-Shirts Khaki,51,Small,Khaki,892.07,Kids,T-Shirts,1083,3,netbanking,Haryana,Delivered,28,February
1597,23,Shirts Azure,84,Small,Azure,186.13,Kids,Shirts,1353,3,netbanking,Maharashtra,Delivered,16,February
1598,1,Trousers Cornsilk,87,Small,Cornsilk,579.83,Men,Trousers,60,1,netbanking,Uttarakhand,Delivered,19,March
1599,24,Formals SaddleBrown,56,Large,SaddleBrown,691.02,Kids,Formals,1003,2,netbanking,Haryana,Delivered,23,September
1600,17,Ethnic DarkBlue,7,Medium,DarkBlue,358.0,Kids,Ethnic,1065,2,cashondelivery,Jharkhand,Delivered,25,October
1601,27,T-Shirts ForestGreen,93,Large,ForestGreen,392.71,Kids,T-Shirts,1203,1,netbanking,Karnataka,Returned,19,April
1602,30,Trousers Green,60,Large,Green,82.08,Kids,Trousers,458,2,cashondelivery,Rajasthan,Delivered,15,October
1603,24,Trousers Chocolate,37,Large,Chocolate,895.61,Men,Trousers,402,2,netbanking,Haryana,Returned,24,June
1604,26,Formals Pink,46,Medium,Pink,173.05,Women,Formals,694,2,netbanking,Uttarakhand,Returned,18,March
1605,30,Pants CadetBlue,80,Large,CadetBlue,140.73,Kids,Pants,1394,2,UPI,Bihar,Cancelled,21,March
1606,19,Saree SlateGray,85,Small,SlateGray,604.3,Women,Saree,974,1,UPI,Manipur,Returned,12,February
1607,11,Casuals LightSeaGreen,91,Large,LightSeaGreen,343.5,Men,Casuals,60,4,UPI,Odisha,Delivered,29,December
1608,30,Western MediumSlateBlue,21,Medium,MediumSlateBlue,201.33,Women,Western,1000,4,cashondelivery,Kerala,Cancelled,2,July
1609,21,Saree SeaShell,29,Large,SeaShell,430.31,Men,Saree,999,3,netbanking,Uttar Pradesh,Cancelled,11,March
1610,20,Casuals GhostWhite,69,Small,GhostWhite,83.58,Kids,Casuals,729,1,cashondelivery,Mizoram,Cancelled,29,February
1611,14,Tops DarkBlue,78,Large,DarkBlue,208.12,Men,Tops,402,1,UPI,Goa,Returned,23,July
1612,25,Tops DeepSkyBlue,64,Large,DeepSkyBlue,986.6,Men,Tops,551,2,netbanking,Uttarakhand,Delivered,6,March
1613,9,Shirts Tan,24,Medium,Tan,186.3,Men,Shirts,595,2,cashondelivery,Karnataka,Cancelled,24,July
1614,26,Jeans Navy,63,Medium,Navy,71.79,Kids,Jeans,330,1,netbanking,Nagaland,Returned,23,January
1615,11,Western Teal,13,Large,Teal,355.25,Men,Western,1300,4,cashondelivery,Punjab,Cancelled,21,December
1616,13,Western Thistle,32,Medium,Thistle,567.55,Men,Western,240,2,UPI,Andhra Pradesh,Delivered,3,February
1617,15,Formals Cornsilk,41,Medium,Cornsilk,960.96,Kids,Formals,337,2,UPI,Jharkhand,Delivered,24,October
1618,28,Trousers Wheat,20,Large,Wheat,213.58,Men,Trousers,1108,3,cashondelivery,Tripura,Delivered,15,May
1619,7,Shirts White,48,Medium,White,484.54,Women,Shirts,1232,3,UPI,Karnataka,Cancelled,24,June
1620,4,Formals SkyBlue,38,Large,SkyBlue,299.05,Kids,Formals,94,1,netbanking,Maharashtra,Delivered,25,January
1621,24,Trousers DarkOrchid,24,Medium,DarkOrchid,356.93,Men,Trousers,1187,3,netbanking,Meghalaya,Cancelled,26,November
1622,18,Tops Thistle,23,Small,Thistle,301.5,Men,Tops,1047,3,netbanking,Goa,Returned,22,January
1623,16,Ethnic LightYellow,28,Medium,LightYellow,447.33,Kids,Ethnic,515,3,UPI,Tamil Nadu,Delivered,9,September
1624,17,Western PaleVioletRed,92,Medium,PaleVioletRed,50.37,Kids,Western,1290,4,netbanking,Assam,Delivered,15,April
1625,13,T-Shirts Magenta,68,Small,Magenta,933.89,Women,T-Shirts,121,4,UPI,Sikkim,Cancelled,18,November
1626,23,Ethnic FireBrick,58,Small,FireBrick,745.66,Women,Ethnic,611,2,cashondelivery,Telangana,Delivered,29,September
1627,23,Saree Ivory,29,Large,Ivory,717.8,Men,Saree,396,3,netbanking,Uttar Pradesh,Cancelled,26,January
1628,1,Tops Bisque,55,Large,Bisque,110.69,Women,Tops,418,2,cashondelivery,Punjab,Returned,7,August
1629,16,Western Red,58,Large,Red,625.9,Women,Western,673,3,UPI,West Bengal,Cancelled,17,October
1630,22,Tops HoneyDew,83,Large,HoneyDew,622.18,Kids,Tops,626,3,cashondelivery,Odisha,Delivered,30,November
1631,6,Casuals Pink,65,Medium,Pink,96.9,Men,Casuals,222,2,cashondelivery,Uttar Pradesh,Delivered,26,December
1632,13,Casuals LightGoldenRodYellow,25,Medium,LightGoldenRodYellow,390.84,Men,Casuals,589,3,netbanking,Haryana,Delivered,18,November
1633,29,T-Shirts MediumVioletRed,99,Small,MediumVioletRed,35.83,Women,T-Shirts,474,3,netbanking,Madhya Pradesh,Cancelled,12,December
1634,13,Pants LightYellow,50,Small,LightYellow,652.74,Kids,Pants,1416,3,UPI,Assam,Cancelled,7,August
1635,18,Saree LightYellow,81,Large,LightYellow,159.56,Women,Saree,292,2,UPI,Maharashtra,Returned,15,March
1636,24,Jeans Peru,94,Large,Peru,614.47,Kids,Jeans,710,2,UPI,Uttar Pradesh,Delivered,19,May
1637,26,Pants OldLace,48,Large,OldLace,740.56,Men,Pants,895,1,cashondelivery,Sikkim,Delivered,9,May
1638,25,Pants HoneyDew,47,Medium,HoneyDew,237.92,Women,Pants,476,1,netbanking,Sikkim,Delivered,27,March
1639,2,Shirts LightSlateGray,39,Large,LightSlateGray,224.38,Kids,Shirts,1083,4,UPI,Tripura,Cancelled,28,August
1640,6,Trousers OldLace,60,Medium,OldLace,59.79,Kids,Trousers,487,4,cashondelivery,Odisha,Returned,22,September
1641,14,Saree Chartreuse,81,Large,Chartreuse,260.88,Women,Saree,177,1,UPI,Sikkim,Cancelled,15,November
1642,24,Formals DarkSlateGray,89,Small,DarkSlateGray,946.23,Women,Formals,1421,2,cashondelivery,Gujarat,Cancelled,9,September
1643,22,Pants MintCream,36,Large,MintCream,174.93,Kids,Pants,170,4,netbanking,Sikkim,Delivered,28,January
1644,13,Casuals MediumSlateBlue,51,Medium,MediumSlateBlue,673.17,Men,Casuals,1484,4,UPI,Meghalaya,Cancelled,5,April
1645,13,Pants RosyBrown,53,Small,RosyBrown,107.11,Women,Pants,1266,4,netbanking,Goa,Delivered,3,February
1646,17,Jeans HoneyDew,28,Large,HoneyDew,269.77,Kids,Jeans,1135,1,UPI,Gujarat,Delivered,19,September
1647,6,Tops PowderBlue,9,Medium,PowderBlue,929.05,Men,Tops,953,4,netbanking,Maharashtra,Returned,3,June
1648,30,Casuals Cornsilk,64,Small,Cornsilk,195.93,Men,Casuals,278,4,UPI,Maharashtra,Returned,1,June
1649,9,Pants DimGray,12,Medium,DimGray,146.43,Kids,Pants,556,1,cashondelivery,Haryana,Returned,18,December
1650,26,Shirts LightPink,13,Small,LightPink,42.85,Kids,Shirts,195,4,UPI,Telangana,Returned,28,June
1651,25,Shirts Tomato,46,Small,Tomato,307.5,Men,Shirts,1245,2,cashondelivery,Jharkhand,Returned,4,September
1652,21,Casuals MidnightBlue,19,Large,MidnightBlue,393.83,Women,Casuals,1495,2,cashondelivery,Tamil Nadu,Returned,25,September
1653,21,T-Shirts LightSalmon,57,Medium,LightSalmon,200.51,Kids,T-Shirts,805,1,UPI,Haryana,Returned,28,August
1654,18,Pants FloralWhite,8,Large,FloralWhite,539.16,Women,Pants,404,2,UPI,Chhattisgarh,Returned,28,February
1655,9,Casuals DeepSkyBlue,61,Small,DeepSkyBlue,508.49,Men,Casuals,1148,2,UPI,Jharkhand,Delivered,14,November
1656,2,T-Shirts LightSkyBlue,84,Medium,LightSkyBlue,494.47,Kids,T-Shirts,743,2,cashondelivery,Karnataka,Delivered,5,April
1657,25,Trousers Yellow,14,Small,Yellow,165.18,Men,Trousers,1126,3,netbanking,Tamil Nadu,Cancelled,29,February
1658,3,Western Sienna,94,Medium,Sienna,471.02,Women,Western,1104,1,UPI,Uttar Pradesh,Returned,11,May
1659,2,Pants LightSalmon,12,Large,LightSalmon,907.33,Women,Pants,1409,2,cashondelivery,Meghalaya,Delivered,20,July
1660,26,Pants Cyan,41,Large,Cyan,809.9,Men,Pants,850,1,cashondelivery,Maharashtra,Returned,30,October
1661,24,Ethnic MediumSeaGreen,50,Medium,MediumSeaGreen,79.85,Women,Ethnic,975,1,cashondelivery,Andhra Pradesh,Returned,10,February
1662,3,Tops Khaki,11,Small,Khaki,57.11,Kids,Tops,1216,2,cashondelivery,Kerala,Returned,11,April
1663,23,Saree Tan,26,Large,Tan,289.62,Men,Saree,327,1,cashondelivery,Karnataka,Returned,10,August
1664,11,Jeans Turquoise,87,Medium,Turquoise,380.67,Women,Jeans,970,4,UPI,Haryana,Returned,8,December
1665,23,Saree Magenta,44,Large,Magenta,562.18,Kids,Saree,1380,1,cashondelivery,Sikkim,Returned,22,May
1666,22,Jeans AliceBlue,21,Large,AliceBlue,458.99,Men,Jeans,95,4,cashondelivery,Rajasthan,Cancelled,28,February
1667,28,Western DarkKhaki,47,Large,DarkKhaki,688.46,Kids,Western,1335,3,UPI,Himachal Pradesh,Cancelled,30,May
1668,4,Casuals LimeGreen,41,Medium,LimeGreen,398.71,Men,Casuals,1337,4,cashondelivery,Rajasthan,Returned,25,May
1669,23,T-Shirts Snow,5,Large,Snow,918.16,Men,T-Shirts,76,4,netbanking,Sikkim,Returned,17,November
1670,3,T-Shirts SteelBlue,55,Small,SteelBlue,891.74,Women,T-Shirts,199,4,UPI,Gujarat,Delivered,5,July
1671,4,Tops AntiqueWhite,53,Large,AntiqueWhite,360.54,Women,Tops,609,2,UPI,Manipur,Cancelled,15,March
1672,30,Western LavenderBlush,33,Large,LavenderBlush,581.35,Men,Western,1108,1,netbanking,Karnataka,Returned,21,March
1673,5,Formals Turquoise,80,Small,Turquoise,615.85,Men,Formals,1342,4,netbanking,Maharashtra,Delivered,17,June
1674,18,Casuals Wheat,17,Small,Wheat,689.39,Kids,Casuals,113,2,cashondelivery,Meghalaya,Delivered,12,July
1675,17,Formals Orange,50,Small,Orange,650.97,Men,Formals,115,4,UPI,Tamil Nadu,Cancelled,7,August
1676,17,T-Shirts LightGreen,79,Small,LightGreen,164.26,Kids,T-Shirts,169,4,netbanking,Uttar Pradesh,Cancelled,5,November
1677,11,Pants LavenderBlush,13,Small,LavenderBlush,117.64,Women,Pants,1278,4,netbanking,Haryana,Delivered,23,January
1678,8,Western OliveDrab,23,Large,OliveDrab,938.85,Women,Western,1316,3,cashondelivery,Meghalaya,Cancelled,22,August
1679,17,Casuals Khaki,37,Medium,Khaki,246.18,Kids,Casuals,671,3,cashondelivery,Meghalaya,Delivered,19,April
1680,28,Formals FloralWhite,32,Small,FloralWhite,887.9,Kids,Formals,315,3,cashondelivery,Gujarat,Returned,3,August
1681,2,Ethnic Wheat,80,Small,Wheat,422.61,Kids,Ethnic,902,4,cashondelivery,Chhattisgarh,Returned,7,September
1682,20,Jeans Moccasin,96,Large,Moccasin,839.19,Men,Jeans,1065,1,netbanking,Telangana,Returned,11,February
1683,9,Shirts SaddleBrown,68,Small,SaddleBrown,190.41,Women,Shirts,874,1,cashondelivery,Sikkim,Returned,15,December
1684,2,Western Thistle,69,Small,Thistle,565.98,Women,Western,1303,3,UPI,Manipur,Cancelled,1,June
1685,21,Formals LightCoral,68,Large,LightCoral,61.87,Women,Formals,984,4,UPI,Andhra Pradesh,Delivered,15,August
1686,14,Pants MediumBlue,6,Large,MediumBlue,73.11,Kids,Pants,445,3,netbanking,Gujarat,Delivered,29,June
1687,6,Saree Thistle,47,Medium,Thistle,311.58,Women,Saree,1167,2,netbanking,Madhya Pradesh,Cancelled,10,April
1688,15,Saree Crimson,73,Large,Crimson,62.32,Men,Saree,496,3,netbanking,Andhra Pradesh,Cancelled,26,February
1689,16,Trousers RosyBrown,77,Large,RosyBrown,363.55,Men,Trousers,384,2,cashondelivery,Jharkhand,Delivered,15,April
1690,4,Western DarkRed,28,Medium,DarkRed,697.83,Women,Western,1392,4,netbanking,Jharkhand,Returned,28,May
1691,18,Tops Aqua,33,Small,Aqua,853.37,Kids,Tops,912,1,cashondelivery,Tamil Nadu,Returned,10,June
1692,26,Saree Purple,3,Small,Purple,735.54,Women,Saree,352,2,cashondelivery,Goa,Delivered,27,March
1693,4,Saree DarkSeaGreen,48,Large,DarkSeaGreen,929.65,Men,Saree,671,2,UPI,Sikkim,Delivered,14,June
1694,16,Casuals LightPink,61,Small,LightPink,883.99,Kids,Casuals,172,3,cashondelivery,Madhya Pradesh,Returned,2,February
1695,28,Ethnic DimGray,54,Medium,DimGray,767.63,Kids,Ethnic,1451,3,cashondelivery,Uttarakhand,Delivered,19,March
1696,26,Western Pink,81,Large,Pink,550.32,Women,Western,393,1,cashondelivery,Mizoram,Cancelled,28,February
1697,10,Jeans LightGreen,47,Small,LightGreen,20.77,Men,Jeans,1006,2,UPI,Assam,Delivered,17,October
1698,14,Formals AntiqueWhite,59,Medium,AntiqueWhite,348.97,Women,Formals,411,1,UPI,Madhya Pradesh,Cancelled,14,December
1699,25,Pants Gold,29,Large,Gold,674.75,Kids,Pants,1018,2,UPI,Meghalaya,Cancelled,22,November
1700,17,Casuals Khaki,52,Small,Khaki,220.71,Women,Casuals,553,2,netbanking,Uttar Pradesh,Returned,21,December
1701,22,Formals SaddleBrown,52,Large,SaddleBrown,875.19,Men,Formals,1281,1,cashondelivery,Gujarat,Delivered,12,July
1702,1,Ethnic LightSeaGreen,5,Small,LightSeaGreen,950.38,Men,Ethnic,580,4,netbanking,Uttarakhand,Returned,17,November
1703,3,Formals CornflowerBlue,32,Small,CornflowerBlue,18.15,Kids,Formals,708,1,UPI,Assam,Returned,25,September
